序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4956,002095,生 意 宝,22.04,-3.12,-0.71,72516.0,161322397.33,3.21,22.67,21.94,22.6,22.75,0.82,2.88,268.75,5.97,5569948800.0,5547653467.0,0.0,0.0,-8.55,-19.71
4957,603868,飞科电器,52.11,-3.12,-1.68,6994.0,36865968.0,3.33,53.79,52.0,53.37,53.79,0.72,0.16,20.58,6.71,22699116000.0,22699116000.0,-0.17,-0.06,-23.21,-20.24
4958,603566,普莱柯,22.33,-3.12,-0.72,73129.0,165423146.0,3.69,23.08,22.23,23.01,23.05,1.65,2.08,33.0,2.88,7880627075.0,7843123929.0,0.09,0.04,6.43,-16.4
4959,300511,雪榕生物,5.58,-3.13,-0.18,118093.0,66655556.67,3.65,5.77,5.56,5.75,5.76,1.53,2.89,-16.31,1.74,2783195737.0,2277964993.0,0.0,0.0,-11.99,-13.49
4960,300300,海峡创新,4.34,-3.13,-0.14,184796.0,80906996.19,4.46,4.51,4.31,4.5,4.48,1.15,2.75,-18.5,8.36,2913862589.0,2913434231.0,0.23,0.23,4.83,11.0
4961,002712,思美传媒,6.82,-3.13,-0.22,455774.0,312534573.27,3.41,6.99,6.75,6.85,7.04,0.64,8.43,-649.31,2.39,3711963670.0,3688979247.0,0.0,-0.15,19.86,36.95
4962,002917,金奥博,9.59,-3.13,-0.31,113146.0,110016715.32,3.84,9.94,9.56,9.9,9.9,0.98,4.32,30.94,2.23,3333620149.0,2511772954.0,0.1,0.1,-4.2,-20.81
4963,301300,远翔新材,30.9,-3.13,-1.0,8323.0,26067941.17,3.89,32.09,30.85,31.87,31.9,1.06,2.85,51.87,2.38,1982235000.0,901404510.0,-0.03,-0.32,-2.4,3.24
4964,300876,蒙泰高新,24.71,-3.14,-0.8,5075.0,12697994.32,4.0,25.69,24.67,25.41,25.51,0.73,0.74,69.0,2.84,2372163459.0,1689796809.0,0.16,0.04,-5.69,-19.06
4965,300162,雷曼光电,7.72,-3.14,-0.25,171997.0,134123292.0,3.89,8.0,7.69,7.95,7.97,0.61,6.32,-142.58,4.13,2698217432.0,2101088942.0,0.13,0.0,6.63,17.68
4966,605099,共创草坪,20.05,-3.14,-0.65,8124.0,16494942.0,3.14,20.7,20.05,20.67,20.7,1.59,0.2,17.08,3.32,8021804500.0,8021804500.0,0.0,-0.2,-14.9,-11.44
4967,600838,上海九百,7.4,-3.14,-0.24,134127.0,100522893.0,4.32,7.7,7.37,7.66,7.64,0.83,3.35,49.42,2.01,2966526659.0,2966526659.0,0.0,0.0,6.63,-4.64
4968,002778,中晟高科,14.17,-3.14,-0.46,19409.0,27832062.0,3.9,14.68,14.11,14.6,14.63,1.26,1.57,-61.51,3.18,1767754261.0,1749021379.0,-0.07,0.0,0.14,-0.21
4969,000635,英 力 特,8.62,-3.15,-0.28,31949.0,27985757.73,4.49,9.01,8.61,8.95,8.9,1.16,1.05,-4.12,1.46,2620211918.0,2612615129.0,0.0,0.0,-1.82,-0.46
4970,832491,奥迪威,16.62,-3.15,-0.54,62290.0,105416947.4,5.13,17.38,16.5,17.02,17.16,0.84,5.83,27.43,2.52,2346068364.0,1776492055.0,0.06,-0.6,31.49,73.85
4971,001211,双枪科技,24.0,-3.15,-0.78,13461.0,32389886.0,4.76,24.77,23.59,24.72,24.78,1.29,3.58,-322.5,1.98,1728000000.0,902959560.0,1.69,1.31,4.94,7.14
4972,001234,泰慕士,23.05,-3.15,-0.75,58588.0,136631901.0,3.49,23.83,23.0,23.8,23.8,0.66,20.16,34.85,2.78,2458667435.0,669987435.0,0.0,0.0,-8.86,2.22
4973,300929,华骐环保,11.67,-3.15,-0.38,45221.0,53557874.74,4.9,12.19,11.6,12.08,12.05,2.01,4.74,68.14,1.8,1541991597.0,1113321501.0,-0.09,0.0,-1.52,3.18
4974,603096,新经典,20.24,-3.16,-0.66,29024.0,59484417.0,3.21,20.87,20.2,20.87,20.9,1.06,1.79,19.04,1.66,3289072560.0,3289072560.0,0.0,-0.15,8.82,6.08
4975,300960,通业科技,21.16,-3.16,-0.69,13157.0,28334128.15,4.44,22.09,21.12,21.86,21.85,0.66,5.14,101.63,3.52,2166483782.0,541696000.0,0.0,-0.24,-7.4,27.16
4976,301079,邵阳液压,16.86,-3.16,-0.55,18719.0,31961912.52,4.77,17.61,16.78,17.5,17.41,1.31,3.21,75.93,3.79,1860746886.0,984076539.0,0.18,0.3,-13.05,20.34
4977,300464,星徽股份,6.13,-3.16,-0.2,44984.0,27958264.5,3.63,6.35,6.12,6.34,6.33,1.25,1.43,-43.57,4.98,2884837234.0,1930823526.0,0.0,0.0,1.16,1.49
4978,002674,兴业科技,12.26,-3.16,-0.4,29764.0,36846277.99,4.5,12.77,12.2,12.63,12.66,1.4,1.03,15.46,1.5,3578239693.0,3541505154.0,0.08,0.0,2.08,18.91
4979,603321,梅轮电梯,8.27,-3.16,-0.27,33640.0,28155930.0,3.86,8.59,8.26,8.55,8.54,1.33,1.1,30.23,2.16,2538890000.0,2538890000.0,-0.12,-0.12,4.16,22.34
4980,003016,欣贺股份,8.27,-3.16,-0.27,56460.0,47186544.17,4.1,8.59,8.24,8.53,8.54,1.97,1.32,22.82,1.25,3556428302.0,3539469956.0,-0.24,0.0,-16.8,-6.87
4981,300334,津膜科技,7.65,-3.16,-0.25,42002.0,32555824.75,4.94,7.97,7.58,7.97,7.9,1.28,1.39,-120.01,4.03,2310799973.0,2310527672.0,0.0,0.0,-0.26,22.2
4982,601007,金陵饭店,8.26,-3.17,-0.27,149645.0,124890602.0,3.87,8.54,8.21,8.49,8.53,0.55,3.84,43.7,2.03,3221400000.0,3221400000.0,0.24,0.36,-8.73,-32.41
4983,000017,深中华A,4.28,-3.17,-0.14,63105.0,27267848.0,4.52,4.47,4.27,4.44,4.42,1.4,2.08,437.73,10.36,2949711513.0,1296775650.0,0.23,0.0,-6.35,-10.08
4984,300243,瑞丰高材,9.47,-3.17,-0.31,29857.0,28575666.0,3.68,9.8,9.44,9.75,9.78,1.27,1.57,25.32,2.34,2229837498.0,1805827538.0,0.21,0.0,1.5,22.51
4985,002177,御银股份,3.97,-3.17,-0.13,308685.0,123921300.0,3.41,4.1,3.96,4.1,4.1,0.92,4.06,182.58,1.78,3021929437.0,3021929437.0,0.25,0.0,-13.88,27.65
4986,301248,杰创智能,18.93,-3.17,-0.62,84369.0,160825152.8,4.25,19.56,18.73,19.49,19.55,1.34,8.29,1172.06,1.83,2909635650.0,1926039949.0,-0.26,0.26,-11.04,-6.24
4987,000419,通程控股,5.8,-3.17,-0.19,185360.0,108646779.0,3.17,5.98,5.79,5.97,5.99,1.07,3.41,20.02,0.98,3152779399.0,3151139101.0,0.0,-0.17,1.05,-23.78
4988,300836,佰奥智能,27.16,-3.17,-0.89,13056.0,35971007.0,4.53,28.39,27.12,28.26,28.05,1.38,3.06,308.02,3.19,1739120962.0,1159103355.0,-0.15,-0.33,1.42,35.33
4989,600853,龙建股份,4.27,-3.17,-0.14,384067.0,165765679.0,3.63,4.42,4.26,4.41,4.41,0.69,3.82,19.01,1.66,4333633871.0,4290929601.0,-0.23,-0.23,-6.56,14.78
4990,000011,深物业A,9.15,-3.17,-0.3,57091.0,52936364.95,4.02,9.53,9.15,9.44,9.45,1.55,1.08,17.68,1.23,5453208692.0,4817251218.0,-0.33,-0.44,-10.47,-18.52
4991,002316,亚联发展,6.4,-3.18,-0.21,1026138.0,674754914.17,8.62,6.93,6.36,6.6,6.61,3.04,32.58,-300.65,29.49,2515968000.0,2016048000.0,-0.16,-0.16,25.49,82.34
4992,002820,桂发祥,11.57,-3.18,-0.38,153651.0,178986942.56,3.6,11.91,11.48,11.81,11.95,0.76,7.67,27.77,2.36,2324046173.0,2317882637.0,0.78,0.61,8.64,-14.61
4993,301117,佳缘科技,60.57,-3.18,-1.99,16079.0,98605347.38,5.04,63.48,60.33,62.56,62.56,1.08,3.71,129.68,4.16,5588388081.0,2622904685.0,-0.07,0.1,20.35,-23.47
4994,300937,药易购,32.52,-3.19,-1.07,24675.0,81317959.88,4.05,33.88,32.52,33.55,33.59,1.35,5.99,46.52,3.68,3111080499.0,1339896585.0,0.0,-0.03,-4.47,13.47
4995,601188,龙江交通,3.95,-3.19,-0.13,334757.0,134140042.0,4.41,4.12,3.94,4.11,4.08,0.61,2.54,21.48,1.13,5197720355.0,5197720355.0,0.0,-0.25,9.42,25.8
4996,002404,嘉欣丝绸,6.07,-3.19,-0.2,71285.0,43746615.0,3.83,6.29,6.05,6.28,6.27,2.14,1.52,15.63,1.75,3506479001.0,2852127374.0,-0.16,0.17,-6.62,-0.82
4997,002301,齐心集团,6.98,-3.19,-0.23,159700.0,113178160.96,3.74,7.25,6.98,7.19,7.21,0.81,2.22,25.45,1.56,5034729372.0,5011571757.0,0.0,-0.29,-1.13,4.02
4998,688659,元琛科技,11.83,-3.19,-0.39,25986.0,31185371.0,4.17,12.31,11.8,12.31,12.22,0.97,2.95,16878.44,2.93,1892800000.0,1040648190.0,0.08,0.0,-9.07,-30.94
4999,002590,万安科技,11.83,-3.19,-0.39,261943.0,311948417.0,4.34,12.28,11.75,12.16,12.22,0.84,5.75,20.91,2.68,5674223135.0,5389199549.0,0.0,0.17,10.15,49.18
5000,002269,美邦服饰,1.82,-3.19,-0.06,920822.0,169090412.0,3.72,1.88,1.81,1.88,1.88,0.63,3.66,82.37,16.31,4572750000.0,4572750000.0,-0.55,0.0,3.41,-9.9
5001,300564,筑博设计,13.04,-3.19,-0.43,25427.0,33666006.8,5.35,13.71,12.99,13.48,13.47,1.57,2.31,32.97,1.61,2143567360.0,1436022176.0,0.0,0.08,-0.99,18.65
5002,688565,力源科技,8.49,-3.19,-0.28,21763.0,18744666.0,4.22,8.83,8.46,8.77,8.77,1.05,2.23,-25.03,2.4,1309611366.0,827503320.0,-0.12,0.0,-0.24,-4.18
5003,000880,潍柴重机,10.61,-3.19,-0.35,101085.0,108506126.0,4.29,11.04,10.57,11.02,10.96,1.56,6.23,19.57,1.84,3515311566.0,1720538820.0,0.0,0.0,-0.84,15.58
5004,603600,永艺股份,9.7,-3.19,-0.32,32810.0,32214977.0,3.79,10.08,9.7,10.08,10.02,1.72,1.08,11.47,1.57,3229205427.0,2934372608.0,0.0,-0.1,-2.9,3.19
5005,838227,美登科技,28.19,-3.19,-0.93,22797.0,64428424.11,5.84,29.2,27.5,27.5,29.12,0.65,21.63,25.44,2.76,1097760885.0,297057030.0,-0.04,-0.42,54.21,59.27
5006,300096,易联众,6.97,-3.19,-0.23,242079.0,169718917.0,3.89,7.19,6.91,7.19,7.2,1.29,6.43,17.55,6.85,2997100000.0,2624313934.0,-0.57,-0.43,9.94,16.17
5007,301125,腾亚精工,18.18,-3.19,-0.6,14627.0,26980711.6,5.38,19.11,18.1,18.91,18.78,1.31,3.46,52.44,3.05,1842724800.0,767695950.0,-0.05,-0.16,-8.41,9.25
5008,002763,汇洁股份,8.48,-3.2,-0.28,40473.0,34850598.0,3.77,8.79,8.46,8.72,8.76,1.25,2.34,12.35,1.69,3476155520.0,1465894140.0,-0.12,0.0,3.92,18.77
5009,002321,华英农业,2.42,-3.2,-0.08,242596.0,59416818.31,3.6,2.5,2.41,2.5,2.5,1.08,1.14,241.79,4.97,5161593972.0,5161538070.0,0.0,-0.41,-6.92,4.76
5010,301163,宏德股份,26.61,-3.2,-0.88,10532.0,28443902.6,4.18,27.76,26.61,27.6,27.49,1.84,3.93,44.8,1.97,2171376000.0,713591935.0,-0.19,-0.22,-6.96,2.19
5011,300189,神农科技,3.32,-3.21,-0.11,303187.0,101756223.0,4.37,3.46,3.31,3.43,3.43,1.31,3.15,-219.09,4.27,3399680000.0,3197325163.0,0.0,0.0,-4.6,-18.23
5012,600858,银座股份,5.43,-3.21,-0.18,67879.0,37427003.0,3.57,5.63,5.43,5.61,5.61,1.11,1.31,8.98,1.11,2823961578.0,2810285797.0,-0.18,-0.37,-11.99,-16.07
5013,601686,友发集团,6.03,-3.21,-0.2,67949.0,41480851.0,2.57,6.18,6.02,6.13,6.23,1.3,0.48,14.76,1.37,8621094920.0,8556935720.0,0.0,0.17,-10.93,4.15
5014,603833,欧派家居,68.13,-3.21,-2.26,57039.0,392858368.0,4.32,70.84,67.8,70.2,70.39,1.72,0.94,13.48,2.43,41501555124.0,41501555124.0,-0.51,-0.53,-33.84,-43.11
5015,600805,悦达投资,4.52,-3.21,-0.15,128818.0,59004416.0,3.85,4.69,4.51,4.67,4.67,1.02,1.52,32.26,0.87,3846043113.0,3843244663.0,0.0,-0.22,2.03,6.35
5016,600370,三房巷,2.41,-3.21,-0.08,138699.0,33951963.0,3.21,2.49,2.41,2.48,2.49,1.43,0.36,262.02,1.52,9390189787.0,9390189787.0,-0.82,-0.82,-7.31,-16.32
5017,301177,迪阿股份,29.52,-3.21,-0.98,12181.0,36487862.16,3.8,30.61,29.45,30.5,30.5,1.52,3.04,119.45,1.82,11808295200.0,1181095200.0,0.03,0.2,-14.24,-52.37
5018,300670,大烨智能,7.53,-3.21,-0.25,45243.0,34681580.4,5.4,7.94,7.52,7.81,7.78,1.57,2.02,-58.35,3.16,2386411207.0,1687658953.0,0.0,0.13,-0.92,0.4
5019,002842,翔鹭钨业,8.43,-3.21,-0.28,43346.0,37124203.96,4.94,8.83,8.4,8.76,8.71,1.35,2.01,-43.12,2.78,2328711807.0,1820869108.0,0.12,0.12,-4.42,8.08
5020,300242,佳云科技,4.51,-3.22,-0.15,697252.0,315931823.5,3.86,4.64,4.46,4.62,4.66,0.85,11.07,-34.68,6.58,2861844060.0,2839390565.0,0.45,0.45,32.65,32.65
5021,600814,杭州解百,6.89,-3.23,-0.23,177950.0,124440030.0,3.79,7.16,6.89,7.16,7.12,0.8,2.49,15.03,1.47,5066239930.0,4926534363.0,-0.14,-0.14,-34.19,-5.1
5022,002255,海陆重工,5.09,-3.23,-0.17,252628.0,130309411.0,4.18,5.29,5.07,5.25,5.26,1.29,3.89,13.72,1.15,4287159670.0,3305253817.0,0.2,0.0,-4.32,11.38
5023,002909,集泰股份,7.48,-3.23,-0.25,42201.0,31918177.0,4.4,7.79,7.45,7.77,7.73,1.1,1.17,123.86,3.25,2788188341.0,2705987457.0,0.13,0.13,-6.73,-14.9
5024,600561,江西长运,6.58,-3.24,-0.22,170984.0,115023092.0,5.15,6.91,6.56,6.91,6.8,0.99,6.01,-34.07,2.04,1871857344.0,1871857344.0,0.0,-0.15,16.46,10.4
5025,002284,亚太股份,9.27,-3.24,-0.31,245004.0,230070280.91,3.55,9.59,9.25,9.56,9.58,1.09,3.35,52.82,2.65,6851460226.0,6778355384.0,0.0,-0.11,0.65,30.93
5026,000545,金浦钛业,2.99,-3.24,-0.1,110566.0,33564951.0,4.21,3.11,2.98,3.09,3.09,1.7,1.12,-24.03,2.05,2950630957.0,2946355257.0,-0.33,0.0,-2.61,-14.81
5027,601929,吉视传媒,2.09,-3.24,-0.07,2559215.0,541725704.0,3.7,2.16,2.08,2.14,2.16,0.81,7.75,-22.33,1.07,6899718904.0,6899718904.0,0.48,0.0,8.85,7.73
5028,000738,航发控制,19.1,-3.24,-0.64,132270.0,254254206.63,3.9,19.75,18.98,19.7,19.74,2.99,1.01,31.6,2.15,25120014419.0,25120014419.0,-0.21,-0.05,-14.0,-25.36
5029,301262,海看股份,34.01,-3.24,-1.14,83040.0,284294877.56,2.87,34.8,33.79,34.52,35.15,0.72,21.21,37.28,3.88,14182170000.0,1331633764.0,0.47,0.32,21.2,15.8
5030,600052,东望时代,5.06,-3.25,-0.17,107871.0,55356248.0,4.4,5.25,5.02,5.2,5.23,1.01,1.28,56.33,1.45,4271625389.0,4271625389.0,-0.2,0.0,7.2,-7.33
5031,688155,先惠技术,58.0,-3.25,-1.95,14837.0,87356151.0,5.8,61.0,57.52,59.9,59.95,0.83,1.94,129.38,3.82,4447215888.0,4447215888.0,0.02,0.0,32.51,10.92
5032,002767,先锋电子,16.05,-3.25,-0.54,117042.0,190347854.5,5.42,16.88,15.98,16.53,16.59,0.48,8.99,70.73,2.91,2407500000.0,2089074757.0,0.19,0.12,-3.14,42.29
5033,000656,金科股份,1.78,-3.26,-0.06,3183991.0,574154041.0,3.8,1.85,1.78,1.85,1.84,0.79,6.0,-3.03,0.94,9504694152.0,9448909310.0,-0.56,-0.56,-21.59,-6.81
5034,601777,力帆科技,3.85,-3.27,-0.13,293733.0,114048149.0,3.52,3.98,3.84,3.96,3.98,0.82,0.65,213.67,1.71,17600363550.0,17406235273.0,0.0,0.26,5.77,-0.26
5035,600319,亚星化学,5.33,-3.27,-0.18,55646.0,30035507.0,4.17,5.53,5.3,5.49,5.51,1.24,1.76,-19.72,3.69,2066491017.0,1682116020.0,0.19,0.0,1.91,-3.27
5036,600523,贵航股份,15.1,-3.27,-0.51,260259.0,393504495.0,3.07,15.38,14.9,15.24,15.61,0.68,6.44,41.11,2.11,6105100932.0,6101073762.0,-0.46,-0.2,14.48,-22.29
5037,603389,亚振家居,6.21,-3.27,-0.21,60310.0,38070136.0,4.67,6.48,6.18,6.46,6.42,1.68,2.3,-16.72,3.77,1631689920.0,1631689920.0,0.16,0.16,-6.33,19.65
5038,600501,航天晨光,14.18,-3.27,-0.48,83958.0,121028325.0,4.09,14.77,14.17,14.51,14.66,1.33,1.99,247.21,2.7,6120351748.0,5973801448.0,0.0,-0.14,6.54,29.5
5039,002445,中南文化,2.36,-3.28,-0.08,995654.0,235497628.14,3.69,2.43,2.34,2.38,2.44,1.63,4.18,32.95,2.62,5644337261.0,5620192507.0,0.0,0.0,0.0,-4.07
5040,603316,诚邦股份,6.78,-3.28,-0.23,58428.0,40214051.0,4.71,7.08,6.75,7.0,7.01,1.55,2.21,-37.93,2.18,1791709920.0,1791709920.0,0.0,0.3,3.04,18.95
5041,002224,三 力 士,5.6,-3.28,-0.19,345328.0,195079076.92,3.97,5.79,5.56,5.76,5.79,0.6,5.45,38.95,1.64,4085744152.0,3549120904.0,0.18,0.18,7.49,30.84
5042,600657,信达地产,3.83,-3.28,-0.13,198264.0,76771077.0,3.28,3.95,3.82,3.94,3.96,1.42,0.7,31.68,0.45,10922695019.0,10922695019.0,0.0,0.0,-12.95,-24.9
5043,002574,明牌珠宝,5.89,-3.28,-0.2,49692.0,29720224.0,4.43,6.15,5.88,6.12,6.09,1.18,0.94,21.16,1.02,3109920000.0,3109920000.0,0.0,0.0,-11.69,-3.13
5044,000922,佳电股份,10.6,-3.28,-0.36,234003.0,248530383.2,3.01,10.83,10.5,10.83,10.96,1.45,4.0,16.74,1.96,6316100662.0,6201826832.0,0.0,0.0,-8.62,19.77
5045,300552,万集科技,31.19,-3.29,-1.06,255435.0,804736549.52,5.3,32.59,30.88,32.04,32.25,0.73,20.29,-25.3,2.65,6647621763.0,3926266816.0,0.03,-0.16,60.77,73.95
5046,603798,康普顿,9.41,-3.29,-0.32,35119.0,33607624.0,4.52,9.84,9.4,9.76,9.73,1.52,1.37,37.62,2.13,2413191207.0,2413191207.0,-0.21,-0.21,-5.81,7.05
5047,002103,广博股份,7.35,-3.29,-0.25,474539.0,354445366.0,4.21,7.65,7.33,7.45,7.6,0.78,12.58,24.76,4.39,3926906205.0,2771502632.0,0.14,-0.27,21.49,35.36
5048,600173,卧龙地产,4.99,-3.29,-0.17,150027.0,75486772.0,4.07,5.19,4.98,5.12,5.16,1.54,2.14,11.02,0.9,3495526158.0,3495077058.0,-0.2,-0.2,-7.25,-1.77
5049,300703,创源股份,10.86,-3.29,-0.37,74222.0,81970459.5,4.01,11.3,10.85,11.27,11.23,1.4,4.46,22.04,2.44,1959055382.0,1805597870.0,-0.09,-0.09,4.02,11.5
5050,605098,行动教育,39.6,-3.3,-1.35,16864.0,67157371.0,2.83,40.66,39.5,40.65,40.95,0.65,3.84,21.83,5.2,4675912560.0,1740653561.0,0.15,-0.08,-5.53,49.55
5051,605138,盛泰集团,7.62,-3.3,-0.26,26724.0,20629674.0,3.55,7.9,7.62,7.88,7.88,1.83,0.9,24.89,1.65,4233372778.0,2265595408.0,-0.26,-0.26,-7.64,-27.84
5052,000833,粤桂股份,5.86,-3.3,-0.2,94161.0,56030124.0,3.63,6.08,5.86,6.05,6.06,0.89,2.49,60.54,1.19,3916834847.0,2215578229.0,0.0,0.0,-6.84,-12.28
5053,300214,日科化学,6.15,-3.3,-0.21,26033.0,16232255.44,3.46,6.36,6.14,6.33,6.36,1.26,0.65,26.15,1.11,2870836076.0,2481912979.0,-0.32,0.0,-3.15,-5.24
5054,300560,中富通,18.73,-3.3,-0.64,231290.0,437925051.17,3.92,19.38,18.62,19.02,19.37,1.06,12.37,152.11,3.74,4303098040.0,3501671758.0,0.05,0.16,-1.99,43.97
5055,603709,中源家居,17.26,-3.31,-0.59,12833.0,22532710.0,6.11,18.02,16.93,17.85,17.85,1.47,1.34,41.22,2.76,1656960000.0,1656960000.0,-0.17,0.0,-0.86,35.05
5056,002968,新大正,12.85,-3.31,-0.44,27074.0,35279034.2,3.61,13.33,12.85,13.28,13.29,1.41,1.26,17.39,2.5,2926711927.0,2751325168.0,0.0,-0.08,-17.73,-40.2
5057,000882,华联股份,1.75,-3.31,-0.06,448679.0,79607929.53,3.87,1.82,1.75,1.81,1.81,1.14,1.64,85.42,0.69,4790365907.0,4790359028.0,0.0,-0.57,-2.23,-10.26
5058,600202,哈空调,6.12,-3.32,-0.21,215662.0,133337442.0,3.16,6.31,6.11,6.3,6.33,0.68,5.63,74.86,2.82,2346044913.0,2346044913.0,0.16,0.0,4.97,21.67
5059,603608,天创时尚,4.95,-3.32,-0.17,110137.0,54925849.0,3.71,5.12,4.93,5.08,5.12,1.0,2.62,-82.27,1.71,2077545175.0,2077545175.0,0.41,0.2,5.54,13.01
5060,603201,常润股份,24.75,-3.32,-0.85,11987.0,30213890.0,4.73,25.96,24.75,25.96,25.6,1.14,2.61,16.57,2.0,2792806533.0,1135942533.0,0.0,-0.36,11.44,16.31
5061,002480,新筑股份,4.95,-3.32,-0.17,290674.0,144040581.98,4.1,5.09,4.88,5.04,5.12,2.21,3.79,-13.49,2.46,3807384917.0,3798105716.0,1.02,1.23,7.38,-2.94
5062,688335,复洁环保,13.1,-3.32,-0.45,12271.0,16373094.0,4.72,13.68,13.04,13.55,13.55,1.47,1.22,63.26,1.6,1934840407.0,1321483041.0,0.15,0.23,-12.72,-7.03
5063,002377,国创高新,2.62,-3.32,-0.09,300048.0,79604806.66,4.06,2.72,2.61,2.72,2.71,2.01,3.28,-19.32,4.12,2400772027.0,2399910191.0,0.0,-0.38,-6.76,-3.68
5064,002047,宝鹰股份,2.62,-3.32,-0.09,146185.0,38808283.21,4.06,2.73,2.62,2.71,2.71,1.37,1.09,-10.55,5.01,3972571576.0,3513988160.0,-0.76,0.0,-11.19,-33.16
5065,000910,大亚圣象,7.86,-3.32,-0.27,54918.0,43704370.89,3.57,8.14,7.85,8.11,8.13,1.79,1.0,13.23,0.65,4302544350.0,4300410360.0,-0.13,-0.13,-5.76,-5.98
5066,002486,嘉麟杰,2.91,-3.32,-0.1,159605.0,47168168.0,4.32,3.04,2.91,3.03,3.01,1.74,1.92,35.17,2.27,2421120000.0,2421120000.0,-0.34,-0.68,-1.36,-13.13
5067,300106,西部牧业,10.17,-3.33,-0.35,442455.0,467380853.68,11.03,11.19,10.03,10.15,10.52,1.33,20.94,-76.1,3.68,2149249593.0,2149249593.0,0.1,0.49,9.47,5.83
5068,600866,星湖科技,4.93,-3.33,-0.17,111321.0,55556420.0,4.31,5.12,4.9,5.12,5.1,1.72,1.11,12.55,1.11,8191059997.0,4927916759.0,0.41,-0.2,-5.56,-16.86
5069,600127,金健米业,7.54,-3.33,-0.26,289592.0,221061841.0,3.59,7.79,7.51,7.77,7.8,0.92,4.51,162.58,7.04,4839045464.0,4839045464.0,0.13,0.0,-4.44,-1.95
5070,000961,中南建设,1.45,-3.33,-0.05,957550.0,140022773.14,4.0,1.5,1.44,1.5,1.5,1.22,2.51,-3.46,0.44,5548510406.0,5526131066.0,0.0,0.0,-20.77,-33.79
5071,000679,大连友谊,5.8,-3.33,-0.2,191906.0,113893437.75,7.17,6.2,5.77,6.08,6.0,1.6,5.38,-112.83,5.81,2067120000.0,2067120000.0,0.17,0.17,7.61,-19.22
5072,301197,工大科雅,19.12,-3.34,-0.66,14215.0,27637258.0,4.3,19.95,19.1,19.78,19.78,1.47,2.12,138.32,1.77,2304724800.0,1283104960.0,0.05,-0.21,-6.18,-6.23
5073,000803,山高环能,5.79,-3.34,-0.2,63553.0,37357508.33,4.34,6.05,5.79,5.99,5.99,1.59,1.39,117.27,1.93,2772928046.0,2643888569.0,-0.17,-0.34,-3.02,-28.69
5074,300528,幸福蓝海,11.29,-3.34,-0.39,170749.0,194951477.0,3.6,11.66,11.24,11.6,11.68,0.85,4.58,180.0,17.89,4206744930.0,4206744930.0,0.09,0.27,-12.07,34.24
5075,600551,时代出版,11.57,-3.34,-0.4,62404.0,72914714.0,2.84,11.88,11.54,11.85,11.97,1.34,1.29,16.03,1.04,5603642228.0,5603642228.0,-0.17,0.0,-0.94,16.52
5076,300402,宝色股份,17.06,-3.34,-0.59,51048.0,88964470.0,6.35,18.11,16.99,17.54,17.65,2.42,2.53,59.46,2.96,4156131559.0,3446120000.0,-0.18,0.06,-8.62,-24.35
5077,001238,浙江正特,22.55,-3.34,-0.78,28453.0,64894102.33,4.63,23.56,22.48,23.25,23.33,1.26,8.9,54.98,2.23,2480500000.0,721084169.0,0.22,0.13,1.21,-21.62
5078,000627,天茂集团,2.89,-3.34,-0.1,385844.0,113327293.02,3.68,2.99,2.88,2.99,2.99,1.89,0.85,-50.28,0.69,14278418287.0,13156737037.0,0.0,0.0,-10.53,-5.25
5079,002787,华源控股,9.24,-3.35,-0.32,87648.0,82141964.43,4.6,9.65,9.21,9.59,9.56,0.71,3.78,92.89,2.06,2919682938.0,2140600927.0,0.0,-0.11,2.33,53.23
5080,600636,国新文化,10.68,-3.35,-0.37,161012.0,173911477.0,3.44,11.04,10.66,10.98,11.05,0.64,3.67,60.68,1.74,4684641045.0,4684641045.0,0.19,-0.09,3.19,14.1
5081,002356,赫美集团,5.48,-3.35,-0.19,152389.0,84760631.0,4.41,5.71,5.46,5.63,5.67,1.29,1.16,-558.06,11.97,7185674775.0,7179628225.0,0.18,-0.36,9.38,-6.16
5082,600802,福建水泥,5.19,-3.35,-0.18,67100.0,35324396.0,4.66,5.42,5.17,5.38,5.37,1.51,1.46,-7.84,1.85,2378309196.0,2378309196.0,0.19,0.19,-0.95,-2.99
5083,605296,神农集团,28.83,-3.35,-1.0,70124.0,202836776.0,3.92,29.64,28.47,29.5,29.83,1.12,10.38,-52.29,3.46,15137002721.0,1948141554.0,-0.21,-0.03,37.22,16.34
5084,600540,新赛股份,4.9,-3.35,-0.17,225595.0,111912165.0,4.34,5.1,4.88,5.08,5.07,1.58,3.88,154.19,3.55,2848747104.0,2848747104.0,-0.2,0.0,-10.58,7.46
5085,688690,纳微科技,28.22,-3.36,-0.98,42608.0,120721634.0,4.42,29.25,27.96,29.2,29.2,2.39,2.08,219.24,6.84,11395652668.0,5772679165.0,0.0,-0.25,-11.42,-45.38
5086,002285,世联行,2.59,-3.36,-0.09,302882.0,79201435.6,3.73,2.68,2.58,2.68,2.68,2.02,1.53,-265.25,1.55,5161427208.0,5117657602.0,0.0,-0.38,-14.52,-21.28
5087,600857,宁波中百,9.48,-3.36,-0.33,36015.0,34416355.0,4.38,9.83,9.4,9.83,9.81,1.36,1.61,22.66,2.42,2126552832.0,2126552832.0,0.0,0.11,-2.27,-14.21
